,rok,měsíc,den,T-AVG,TMA,TMI,SRA,Flag
51192,1915,3,1,1.3,3.8,-0.6,1.0,
51193,1915,3,2,0.6,2.2,-0.3,1.4000000000000001,
51194,1915,3,3,0.9,1.3,0.0,0.2,
51195,1915,3,4,0.9,2.6,-1.0,3.9,
51196,1915,3,5,6.0,7.0,0.8,5.9,
51197,1915,3,6,7.1,9.9,5.0,1.3,
51198,1915,3,7,0.3,6.0,-1.0,3.4,
51199,1915,3,8,-3.9,-0.9,-5.2,0.1,
51200,1915,3,9,-5.4,-2.8,-7.0,0.0,
51201,1915,3,10,-5.2,-1.5,-8.4,0.0,
51202,1915,3,11,-3.2,0.7,-8.7,0.0,
51203,1915,3,12,2.5,4.3,-4.8,2.5,
51204,1915,3,13,3.9,5.5,3.1,2.4,
51205,1915,3,14,6.4,7.8,3.1,0.0,
51206,1915,3,15,7.0,8.7,4.6,0.0,
51207,1915,3,16,6.8,8.3,5.4,0.8,
51208,1915,3,17,3.8,7.0,1.5,0.0,
51209,1915,3,18,2.9,4.0,2.2,0.2,
51210,1915,3,19,5.0,10.6,2.1,0.0,
51211,1915,3,20,-1.0,3.4,-2.7,0.0,
51212,1915,3,21,3.0,7.5,-2.5,0.0,
51213,1915,3,22,4.9,9.7,0.2,0.0,
51214,1915,3,23,5.7,11.5,-1.1,0.0,
51215,1915,3,24,8.6,14.1,3.5,0.0,
51216,1915,3,25,8.5,12.0,6.4,4.7,
51217,1915,3,26,2.7,8.0,0.5,0.0,
51218,1915,3,27,2.1,5.6,0.1,0.0,
51219,1915,3,28,-0.1,1.5,-0.8,0.6,
51220,1915,3,29,-0.5,0.8,-2.1,0.1,
51221,1915,3,30,0.9,3.0,-1.6,0.0,
51222,1915,3,31,2.1,3.3,-1.1,0.0,
51223,1915,4,1,3.2,7.3,-1.2,0.0,
51224,1915,4,2,4.2,9.9,-2.8,0.0,
51225,1915,4,3,5.9,10.9,0.0,0.0,
51226,1915,4,4,8.6,12.7,2.2,1.4000000000000001,
51227,1915,4,5,10.5,12.2,7.4,0.1,
51228,1915,4,6,11.2,16.2,6.9,0.7000000000000001,
51229,1915,4,7,8.5,12.0,3.0,5.8,
51230,1915,4,8,6.8,9.2,3.7,8.700000000000001,
51231,1915,4,9,6.0,10.8,3.0,0.0,
51232,1915,4,10,5.2,9.0,2.2,3.9,
51233,1915,4,11,4.5,7.9,2.0,0.2,
51234,1915,4,12,6.2,9.3,2.1,0.0,
51235,1915,4,13,4.5,6.2,3.1,0.0,
51236,1915,4,14,4.2,6.3,2.8,13.6,
51237,1915,4,15,4.9,7.7,1.3,0.0,
51238,1915,4,16,7.4,11.6,-0.5,0.5,
51239,1915,4,17,7.6,12.5,3.6,1.3,
51240,1915,4,18,7.4,10.8,2.8,0.0,
51241,1915,4,19,11.1,16.8,2.5,0.0,
51242,1915,4,20,13.3,19.0,5.3,0.0,
51243,1915,4,21,14.4,18.7,10.7,13.3,
51244,1915,4,22,5.0,13.6,3.9,8.5,
51245,1915,4,23,5.2,7.2,3.8,8.4,
51246,1915,4,24,10.4,13.6,4.9,8.4,
51247,1915,4,25,12.5,15.4,9.5,0.0,
51248,1915,4,26,15.0,19.3,8.0,0.0,
51249,1915,4,27,13.2,18.3,7.3,0.0,
51250,1915,4,28,10.1,15.0,6.0,0.0,
51251,1915,4,29,12.3,18.7,2.8,0.0,
51252,1915,4,30,14.1,20.0,4.7,0.0,
51253,1915,5,1,16.7,23.6,7.9,0.0,
51254,1915,5,2,17.9,23.3,10.3,0.5,
51255,1915,5,3,9.6,17.4,5.0,0.0,
51256,1915,5,4,10.1,14.9,3.5,0.0,
51257,1915,5,5,11.1,16.7,3.3,0.0,
51258,1915,5,6,14.9,20.1,5.2,0.0,
51259,1915,5,7,16.4,22.7,11.6,1.8,
51260,1915,5,8,16.2,19.8,12.6,1.2,
51261,1915,5,9,13.8,17.2,10.0,0.0,
51262,1915,5,10,9.9,13.5,6.7,0.0,
51263,1915,5,11,11.3,16.9,4.5,0.0,
51264,1915,5,12,13.9,19.6,4.6,0.0,
51265,1915,5,13,16.4,23.0,8.3,0.0,
51266,1915,5,14,16.2,21.8,9.0,0.2,
51267,1915,5,15,9.2,15.2,6.0,0.0,
51268,1915,5,16,12.4,18.0,3.8,0.0,
51269,1915,5,17,16.5,21.7,6.2,0.0,
51270,1915,5,18,16.9,21.5,14.0,13.5,
51271,1915,5,19,15.8,20.6,13.0,12.200000000000001,
51272,1915,5,20,17.8,21.7,13.8,0.1,
51273,1915,5,21,18.3,22.4,14.3,0.0,
51274,1915,5,22,17.5,21.0,11.3,0.0,
51275,1915,5,23,18.0,22.7,11.2,0.0,
51276,1915,5,24,17.5,23.1,9.2,0.0,
51277,1915,5,25,17.5,22.0,9.7,0.0,
51278,1915,5,26,19.1,24.0,10.8,0.0,
51279,1915,5,27,19.3,25.7,11.0,1.2,
51280,1915,5,28,14.8,19.0,10.7,0.0,
51281,1915,5,29,16.0,20.0,8.2,0.0,
51282,1915,5,30,16.5,22.5,12.3,4.1,
51283,1915,5,31,12.3,16.7,8.8,0.0,
51284,1915,6,1,14.7,18.8,7.1,0.0,
51285,1915,6,2,18.5,23.3,10.5,0.0,
51286,1915,6,3,21.0,27.0,11.5,0.0,
51287,1915,6,4,20.6,27.4,14.3,10.9,
51288,1915,6,5,20.0,24.8,15.2,0.0,
51289,1915,6,6,20.3,26.1,13.3,0.0,
51290,1915,6,7,21.2,26.3,14.5,0.0,
51291,1915,6,8,22.2,29.4,13.8,0.0,
51292,1915,6,9,25.0,31.0,15.9,0.0,
51293,1915,6,10,26.0,31.5,17.2,0.0,
51294,1915,6,11,24.0,32.3,19.5,0.1,
51295,1915,6,12,23.1,27.1,17.7,0.0,
51296,1915,6,13,21.7,25.8,17.7,0.0,
51297,1915,6,14,15.4,20.5,13.3,0.0,
51298,1915,6,15,15.8,18.8,10.0,0.0,
51299,1915,6,16,17.4,21.6,9.8,0.0,
51300,1915,6,17,19.4,24.4,9.8,0.0,
51301,1915,6,18,16.1,21.2,12.9,0.0,
51302,1915,6,19,17.6,22.8,8.7,0.0,
51303,1915,6,20,15.2,20.0,10.8,0.0,
51304,1915,6,21,17.3,22.8,6.3,0.0,
51305,1915,6,22,20.5,25.9,9.3,0.0,
51306,1915,6,23,21.2,27.3,10.5,0.0,
51307,1915,6,24,21.9,27.0,14.8,0.0,
51308,1915,6,25,23.8,28.3,15.3,0.4,
51309,1915,6,26,21.2,27.0,17.6,0.1,
51310,1915,6,27,23.0,26.4,17.5,0.0,
51311,1915,6,28,20.0,26.9,16.0,6.6000000000000005,
51312,1915,6,29,15.7,17.8,14.1,7.7,
51313,1915,6,30,16.9,18.1,14.0,1.2,
51314,1915,7,1,17.0,18.3,15.2,3.0,
51315,1915,7,2,17.0,18.5,15.2,0.0,
51316,1915,7,3,19.0,22.5,14.9,0.0,
51317,1915,7,4,20.4,25.9,12.4,0.0,
51318,1915,7,5,23.0,28.3,14.7,0.0,
51319,1915,7,6,23.4,27.0,19.5,0.0,
51320,1915,7,7,23.1,27.4,16.2,9.5,
51321,1915,7,8,25.0,28.2,19.8,0.0,
51322,1915,7,9,21.5,26.2,18.5,0.0,
51323,1915,7,10,18.8,24.2,15.3,4.8,
51324,1915,7,11,18.8,23.0,12.4,0.0,
51325,1915,7,12,17.4,21.3,14.8,0.2,
51326,1915,7,13,19.3,23.3,14.3,1.6,
51327,1915,7,14,16.2,20.7,13.7,0.0,
51328,1915,7,15,17.2,24.0,10.1,0.9,
51329,1915,7,16,17.6,22.8,12.7,1.2,
51330,1915,7,17,20.4,27.7,14.3,4.1,
51331,1915,7,18,16.6,19.1,14.6,0.0,
51332,1915,7,19,14.9,17.5,12.3,0.0,
51333,1915,7,20,17.3,22.8,9.7,0.0,
51334,1915,7,21,19.5,25.3,12.2,0.0,
51335,1915,7,22,20.4,24.8,13.6,0.0,
51336,1915,7,23,23.5,31.1,14.2,3.9,
51337,1915,7,24,16.5,23.5,13.4,2.2,
51338,1915,7,25,17.0,20.0,11.3,3.5,
51339,1915,7,26,16.5,19.4,13.2,0.3,
51340,1915,7,27,19.7,24.8,10.9,7.6000000000000005,
51341,1915,7,28,18.1,21.2,15.3,6.8,
51342,1915,7,29,17.5,21.7,12.1,0.0,
51343,1915,7,30,16.5,20.3,13.0,0.4,
51344,1915,7,31,15.3,20.1,11.0,1.0,
51345,1915,8,1,16.7,21.8,10.3,0.5,
51346,1915,8,2,20.4,26.3,11.7,11.0,
51347,1915,8,3,19.0,22.2,16.1,3.2,
51348,1915,8,4,16.9,20.8,15.5,0.2,
51349,1915,8,5,17.0,20.8,14.9,0.5,
51350,1915,8,6,18.6,24.5,12.2,0.0,
51351,1915,8,7,18.5,20.9,16.5,1.6,
51352,1915,8,8,15.7,17.8,15.0,5.9,
51353,1915,8,9,18.0,20.8,15.2,0.9,
51354,1915,8,10,18.5,21.3,16.0,0.0,
51355,1915,8,11,19.3,23.1,13.9,0.1,
51356,1915,8,12,18.5,22.8,15.3,0.0,
51357,1915,8,13,17.3,23.3,13.2,19.3,
51358,1915,8,14,17.1,21.0,15.3,0.1,
51359,1915,8,15,16.6,20.7,14.1,0.7000000000000001,
51360,1915,8,16,15.4,19.3,12.3,1.4000000000000001,
51361,1915,8,17,14.7,19.8,12.8,0.4,
51362,1915,8,18,14.4,16.3,12.9,0.6,
51363,1915,8,19,13.2,16.5,11.6,12.8,
51364,1915,8,20,14.0,17.8,11.0,0.1,
51365,1915,8,21,13.6,17.5,12.3,3.5,
51366,1915,8,22,14.1,17.8,11.3,0.5,
51367,1915,8,23,15.0,19.5,9.5,0.0,
51368,1915,8,24,15.7,22.0,10.5,0.0,
51369,1915,8,25,16.2,22.3,11.0,0.0,
51370,1915,8,26,17.1,22.3,13.2,0.0,
51371,1915,8,27,17.2,22.8,11.8,0.0,
51372,1915,8,28,18.5,25.2,13.0,0.0,
51373,1915,8,29,20.3,26.6,14.8,0.4,
51374,1915,8,30,13.7,19.5,10.8,0.5,
51375,1915,8,31,12.5,16.3,9.2,0.0,
51376,1915,9,1,13.2,17.3,8.7,0.0,
51377,1915,9,2,15.6,19.8,10.8,1.0,
51378,1915,9,3,15.1,19.1,12.2,0.0,
51379,1915,9,4,14.7,19.0,12.0,1.5,
51380,1915,9,5,12.9,14.2,12.1,18.400000000000002,
51381,1915,9,6,13.1,15.8,11.4,0.0,
51382,1915,9,7,13.7,15.7,11.9,0.0,
51383,1915,9,8,14.1,18.5,11.5,0.0,
51384,1915,9,9,10.8,13.4,8.8,0.0,
51385,1915,9,10,11.7,14.5,9.5,0.0,
51386,1915,9,11,12.9,17.4,9.0,0.0,
51387,1915,9,12,12.5,17.8,6.9,0.0,
51388,1915,9,13,14.6,21.2,6.8,0.0,
51389,1915,9,14,14.9,22.0,10.0,8.3,
51390,1915,9,15,14.2,16.3,11.9,0.0,
51391,1915,9,16,16.1,19.8,11.8,0.0,
51392,1915,9,17,18.5,21.3,15.5,0.0,
51393,1915,9,18,13.3,20.3,10.8,1.4000000000000001,
51394,1915,9,19,9.5,14.2,6.3,0.0,
51395,1915,9,20,8.9,14.3,4.0,0.0,
51396,1915,9,21,7.8,11.7,4.1,0.0,
51397,1915,9,22,8.0,14.0,2.4,0.0,
51398,1915,9,23,9.7,16.8,2.6,0.0,
51399,1915,9,24,11.5,19.7,2.9,0.0,
51400,1915,9,25,12.4,19.7,5.4,0.0,
51401,1915,9,26,12.1,13.6,8.5,25.6,
51402,1915,9,27,14.0,18.8,10.2,2.8000000000000003,
51403,1915,9,28,12.0,15.0,8.5,0.0,
51404,1915,9,29,12.6,17.7,5.8,0.1,
51405,1915,9,30,12.5,15.3,9.8,1.4000000000000001,
51406,1915,10,1,10.0,12.3,9.1,8.8,
51407,1915,10,2,8.0,9.4,7.7,13.200000000000001,
51408,1915,10,3,7.4,8.1,7.0,26.900000000000002,
51409,1915,10,4,8.3,9.4,7.0,0.5,
51410,1915,10,5,9.1,11.0,6.8,0.0,
51411,1915,10,6,10.4,11.7,9.2,1.1,
51412,1915,10,7,10.6,11.6,9.9,14.8,
51413,1915,10,8,11.5,13.5,10.0,4.8,
51414,1915,10,9,10.4,11.7,8.9,7.0,
51415,1915,10,10,10.2,11.4,9.1,0.2,
51416,1915,10,11,10.1,12.5,8.5,0.0,
51417,1915,10,12,11.5,13.8,8.0,0.0,
51418,1915,10,13,10.5,12.1,6.8,1.5,
51419,1915,10,14,12.0,16.6,9.8,0.0,
51420,1915,10,15,8.2,11.2,6.0,0.0,
51421,1915,10,16,7.4,8.3,6.0,0.6,
51422,1915,10,17,8.8,11.3,5.7,0.0,
51423,1915,10,18,8.8,11.4,5.3,0.0,
51424,1915,10,19,7.1,9.2,5.9,0.1,
51425,1915,10,20,7.6,9.1,5.6,0.4,
51426,1915,10,21,8.0,9.4,6.2,0.0,
51427,1915,10,22,7.0,9.3,4.7,0.0,
51428,1915,10,23,7.6,10.2,5.0,0.0,
51429,1915,10,24,5.0,8.6,1.6,0.0,
51430,1915,10,25,6.0,7.1,4.6,0.0,
51431,1915,10,26,2.5,5.2,0.7,0.4,
51432,1915,10,27,1.5,2.9,-0.3,0.0,
51433,1915,10,28,2.0,5.3,-1.9,0.0,
51434,1915,10,29,2.0,5.6,0.6,0.0,
51435,1915,10,30,4.3,5.4,0.9,0.0,
51436,1915,10,31,4.3,5.0,4.0,0.0,
51437,1915,11,1,5.7,7.1,4.1,0.1,
51438,1915,11,2,6.3,9.7,4.7,0.0,
51439,1915,11,3,5.0,6.3,2.3,17.7,
51440,1915,11,4,6.0,6.5,5.0,18.400000000000002,
51441,1915,11,5,5.0,7.9,3.4,0.0,
51442,1915,11,6,4.4,4.8,4.0,0.0,
51443,1915,11,7,4.5,7.4,2.0,0.0,
51444,1915,11,8,5.4,8.1,1.8,0.0,
51445,1915,11,9,5.4,7.5,3.9,0.0,
51446,1915,11,10,5.6,6.5,3.1,1.5,
51447,1915,11,11,3.7,7.4,3.2,2.2,
51448,1915,11,12,7.1,9.1,2.6,0.2,
51449,1915,11,13,9.0,11.7,7.8,0.4,
51450,1915,11,14,3.6,7.8,1.9,0.0,
51451,1915,11,15,2.0,3.4,0.3,0.0,
51452,1915,11,16,0.8,2.2,-0.1,1.4000000000000001,
51453,1915,11,17,0.5,1.0,-0.3,1.4000000000000001,
51454,1915,11,18,0.9,1.3,-0.2,0.1,
51455,1915,11,19,2.8,3.3,1.2,0.0,
51456,1915,11,20,2.4,3.3,1.3,0.0,
51457,1915,11,21,-0.3,2.2,-1.3,0.0,
51458,1915,11,22,-0.5,1.3,-1.8,0.0,
51459,1915,11,23,-1.1,0.4,-3.8,0.1,
51460,1915,11,24,1.1,2.0,-0.2,0.5,
51461,1915,11,25,0.1,2.7,-3.3,1.5,
51462,1915,11,26,-3.4,-2.0,-5.8,0.1,
51463,1915,11,27,-3.6,-3.0,-4.8,0.0,
51464,1915,11,28,-6.4,-3.3,-8.7,0.0,
51465,1915,11,29,-7.1,-4.9,-11.6,0.0,
51466,1915,11,30,-2.5,-1.3,-6.0,0.5,
51467,1915,12,1,-1.0,0.0,-2.9,1.8,
51468,1915,12,2,4.9,6.6,-2.9,1.4000000000000001,
51469,1915,12,3,5.0,8.0,4.3,0.7000000000000001,
51470,1915,12,4,10.0,12.3,4.6,2.3000000000000003,
51471,1915,12,5,10.6,14.4,5.7,0.0,
51472,1915,12,6,5.6,7.3,4.6,0.8,
51473,1915,12,7,8.5,11.4,4.3,0.1,
51474,1915,12,8,9.6,12.5,6.5,0.0,
51475,1915,12,9,4.3,8.7,3.0,7.0,
51476,1915,12,10,11.0,13.6,2.8,0.4,
51477,1915,12,11,13.6,16.2,11.0,0.0,
51478,1915,12,12,8.7,12.8,5.0,6.6000000000000005,
51479,1915,12,13,1.8,8.8,0.7,0.0,
51480,1915,12,14,0.2,2.4,-1.3,0.0,
51481,1915,12,15,-1.1,1.0,-3.2,0.0,
51482,1915,12,16,1.5,2.2,-3.2,0.0,
51483,1915,12,17,1.9,2.3,0.7,0.0,
51484,1915,12,18,1.0,1.6,0.4,0.0,
51485,1915,12,19,-0.1,1.6,-1.5,0.0,
51486,1915,12,20,-0.4,-0.2,-1.5,0.1,
51487,1915,12,21,-4.0,-0.4,-5.1,0.0,
51488,1915,12,22,-5.0,-3.8,-5.7,1.4000000000000001,
51489,1915,12,23,-1.5,2.0,-5.7,1.1,
51490,1915,12,24,4.1,6.4,-0.5,4.0,
51491,1915,12,25,5.2,7.5,1.6,2.6,
51492,1915,12,26,5.8,7.7,1.4,0.0,
51493,1915,12,27,5.8,8.5,5.0,1.0,
51494,1915,12,28,8.3,10.5,5.7,0.0,
51495,1915,12,29,3.7,6.7,2.5,0.0,
51496,1915,12,30,3.8,5.3,2.1,0.9,
51497,1915,12,31,4.0,5.3,3.2,0.0,
51498,1916,1,1,4.9,7.0,3.7,2.6,
51499,1916,1,2,7.5,8.8,4.5,5.0,
51500,1916,1,3,8.8,11.8,6.0,1.0,
51501,1916,1,4,6.0,7.8,5.1,0.0,
51502,1916,1,5,6.8,8.8,5.4,1.6,
51503,1916,1,6,4.9,6.4,3.1,4.2,
51504,1916,1,7,9.7,12.2,4.0,3.0,
51505,1916,1,8,5.0,8.5,3.9,0.0,
51506,1916,1,9,2.1,4.2,1.0,0.2,
51507,1916,1,10,2.5,3.9,0.7,0.1,
51508,1916,1,11,4.3,7.4,1.3,6.4,
51509,1916,1,12,1.6,2.8,0.2,0.1,
51510,1916,1,13,2.0,3.8,0.2,0.4,
51511,1916,1,14,1.1,2.6,-1.0,0.4,
51512,1916,1,15,1.9,3.8,-1.8,0.0,
51513,1916,1,16,4.2,5.4,3.3,0.0,
51514,1916,1,17,4.6,6.3,2.6,0.0,
51515,1916,1,18,4.0,5.2,1.1,0.0,
51516,1916,1,19,5.9,7.0,4.7,0.7000000000000001,
51517,1916,1,20,5.6,7.9,4.0,5.0,
51518,1916,1,21,4.8,6.0,3.9,1.1,
51519,1916,1,22,8.2,9.1,4.6,0.3,
51520,1916,1,23,4.8,8.9,0.6,0.0,
51521,1916,1,24,3.0,5.4,-2.2,0.0,
51522,1916,1,25,4.7,7.5,3.0,0.0,
51523,1916,1,26,5.2,7.4,2.9,0.0,
51524,1916,1,27,6.3,7.5,3.5,0.1,
51525,1916,1,28,5.6,7.2,4.0,0.3,
51526,1916,1,29,2.1,4.5,1.3,0.0,
51527,1916,1,30,1.3,2.0,0.5,0.0,
51528,1916,1,31,-0.9,1.1,-1.4,0.0,
51529,1916,2,1,0.4,4.4,-2.3,0.0,
51530,1916,2,2,0.8,1.2,-0.5,0.0,
51531,1916,2,3,0.9,3.0,-0.2,0.0,
51532,1916,2,4,-0.1,0.9,-0.4,0.0,
51533,1916,2,5,1.0,1.5,-0.4,0.0,
51534,1916,2,6,2.1,5.3,0.0,1.4000000000000001,
51535,1916,2,7,4.5,5.6,0.0,4.3,
51536,1916,2,8,3.5,6.2,0.9,0.0,
51537,1916,2,9,0.6,2.1,-0.1,8.5,
51538,1916,2,10,0.9,2.3,-0.7,0.1,
51539,1916,2,11,0.7,2.0,-2.2,0.1,
51540,1916,2,12,-3.4,1.0,-7.3,0.2,
51541,1916,2,13,-0.6,0.9,-6.1,0.2,
51542,1916,2,14,4.2,6.2,0.7,2.9,
51543,1916,2,15,2.3,6.2,0.8,5.7,
51544,1916,2,16,5.5,8.1,1.1,8.4,
51545,1916,2,17,3.1,8.1,1.8,0.5,
51546,1916,2,18,2.0,4.1,1.0,0.0,
51547,1916,2,19,1.9,2.8,0.4,1.8,
51548,1916,2,20,-1.1,2.1,-2.2,0.1,
51549,1916,2,21,-3.4,-1.2,-4.8,0.0,
51550,1916,2,22,-2.2,-0.3,-5.7,3.3000000000000003,
51551,1916,2,23,-0.6,-0.3,-1.7,0.0,
51552,1916,2,24,0.6,1.2,-0.9,0.0,
51553,1916,2,25,2.1,3.2,0.7,0.1,
51554,1916,2,26,1.6,3.9,-0.3,0.6,
51555,1916,2,27,-0.2,0.9,-1.6,0.0,
51556,1916,2,28,3.0,7.5,-0.6,0.0,
51557,1916,2,29,5.1,8.5,2.2,0.0,
51558,1916,3,1,5.5,6.4,4.3,1.8,
51559,1916,3,2,4.4,6.0,3.2,0.4,
51560,1916,3,3,3.9,4.5,1.7,6.4,
51561,1916,3,4,4.8,6.8,1.5,0.0,
51562,1916,3,5,3.3,5.1,2.5,0.0,
51563,1916,3,6,3.2,4.3,2.0,0.0,
51564,1916,3,7,2.5,3.3,1.1,4.4,
51565,1916,3,8,3.9,5.4,0.7,0.0,
51566,1916,3,9,6.8,9.9,4.3,0.1,
51567,1916,3,10,3.9,6.5,1.3,11.1,
51568,1916,3,11,4.1,6.3,1.2,0.0,
51569,1916,3,12,8.4,14.3,3.3,0.0,
51570,1916,3,13,9.9,13.0,6.2,0.0,
51571,1916,3,14,9.0,10.8,5.5,0.0,
51572,1916,3,15,10.1,14.5,7.7,0.0,
51573,1916,3,16,7.2,10.5,4.5,0.0,
51574,1916,3,17,9.2,13.8,5.3,0.0,
51575,1916,3,18,10.3,14.7,5.4,0.0,
51576,1916,3,19,10.1,14.7,5.6,0.0,
51577,1916,3,20,9.7,15.5,3.4,0.0,
51578,1916,3,21,9.8,12.3,6.5,12.8,
51579,1916,3,22,6.4,9.7,4.1,0.3,
51580,1916,3,23,7.2,11.4,2.5,2.2,
51581,1916,3,24,9.9,15.5,5.6,6.2,
51582,1916,3,25,5.1,9.0,3.0,0.0,
51583,1916,3,26,6.7,12.3,2.0,0.0,
51584,1916,3,27,7.2,11.0,3.3,0.6,
51585,1916,3,28,9.9,15.9,2.8,0.0,
51586,1916,3,29,9.5,14.2,5.8,1.1,
51587,1916,3,30,3.6,9.4,1.2,1.5,
51588,1916,3,31,6.1,10.0,0.8,0.0,
51589,1916,4,1,7.8,13.5,1.9,0.0,
51590,1916,4,2,9.4,15.3,2.5,0.0,
51591,1916,4,3,12.0,18.8,5.5,0.0,
51592,1916,4,4,12.8,21.3,6.2,0.0,
51593,1916,4,5,12.8,19.5,7.7,0.7000000000000001,
51594,1916,4,6,9.1,13.8,7.3,0.0,
51595,1916,4,7,10.6,18.3,5.9,0.0,
51596,1916,4,8,11.3,18.3,5.2,0.0,
51597,1916,4,9,10.1,18.0,5.8,0.0,
51598,1916,4,10,5.5,8.7,3.5,0.0,
51599,1916,4,11,7.0,11.9,2.5,0.6,
51600,1916,4,12,7.7,10.5,4.5,2.1,
51601,1916,4,13,8.1,11.8,4.7,1.2,
51602,1916,4,14,6.4,9.3,5.5,3.4,
51603,1916,4,15,6.0,9.2,3.6,0.3,
51604,1916,4,16,6.2,7.8,3.6,0.1,
51605,1916,4,17,6.7,10.7,4.7,0.2,
51606,1916,4,18,8.8,13.4,5.7,0.0,
51607,1916,4,19,6.6,10.3,5.0,0.5,
51608,1916,4,20,7.1,12.6,3.2,0.2,
51609,1916,4,21,9.3,13.4,4.7,0.0,
51610,1916,4,22,13.4,19.9,4.8,0.0,
51611,1916,4,23,11.1,14.4,9.2,0.0,
51612,1916,4,24,10.8,13.0,8.4,0.0,
51613,1916,4,25,13.2,16.4,9.1,0.0,
51614,1916,4,26,14.4,19.8,9.9,0.0,
51615,1916,4,27,11.5,16.2,6.9,0.0,
51616,1916,4,28,13.2,17.1,8.0,1.3,
51617,1916,4,29,12.4,15.9,10.3,1.6,
51618,1916,4,30,12.4,16.5,9.4,0.1,
51619,1916,5,1,12.8,19.0,7.0,0.0,
51620,1916,5,2,14.8,20.7,6.9,0.0,
51621,1916,5,3,16.3,22.3,9.1,0.9,
51622,1916,5,4,18.5,24.8,10.1,0.0,
51623,1916,5,5,21.3,26.9,14.5,0.0,
51624,1916,5,6,17.6,21.5,14.9,2.2,
51625,1916,5,7,17.2,22.0,13.5,0.0,
51626,1916,5,8,14.3,23.5,8.9,6.0,
51627,1916,5,9,11.1,14.7,7.5,0.0,
51628,1916,5,10,13.8,19.5,5.8,0.0,
51629,1916,5,11,11.6,15.3,8.0,0.0,
51630,1916,5,12,9.9,13.4,7.3,0.0,
51631,1916,5,13,9.6,12.7,5.9,0.0,
51632,1916,5,14,11.6,16.0,4.1,0.7000000000000001,
51633,1916,5,15,13.6,17.1,10.0,0.8,
51634,1916,5,16,14.3,17.2,10.8,0.0,
51635,1916,5,17,16.5,23.3,7.1,0.0,
51636,1916,5,18,14.8,21.2,9.3,0.5,
51637,1916,5,19,12.7,15.7,9.3,0.0,
51638,1916,5,20,11.8,16.3,7.6,0.0,
51639,1916,5,21,16.0,21.2,5.0,0.0,
51640,1916,5,22,16.6,21.8,14.1,3.7,
51641,1916,5,23,16.8,20.8,12.3,0.1,
51642,1916,5,24,15.4,19.7,11.8,0.0,
51643,1916,5,25,19.1,24.8,10.0,0.0,
51644,1916,5,26,19.0,27.7,14.6,3.9,
51645,1916,5,27,19.3,25.2,13.8,5.5,
51646,1916,5,28,17.3,23.3,14.0,16.3,
51647,1916,5,29,19.2,22.4,14.9,0.0,
51648,1916,5,30,18.3,23.5,14.0,0.0,
51649,1916,5,31,17.5,22.7,11.1,2.0,
51650,1916,6,1,17.1,20.7,13.6,0.0,
51651,1916,6,2,17.2,24.2,10.9,2.1,
51652,1916,6,3,14.5,21.1,10.8,17.900000000000002,
51653,1916,6,4,9.5,11.5,9.2,12.4,
51654,1916,6,5,13.4,16.5,9.4,0.3,
51655,1916,6,6,14.4,17.7,12.2,0.2,
51656,1916,6,7,14.5,17.7,11.8,1.0,
51657,1916,6,8,17.0,21.1,11.8,0.5,
51658,1916,6,9,19.7,27.1,12.7,17.900000000000002,
51659,1916,6,10,10.5,17.6,8.9,7.0,
51660,1916,6,11,11.8,15.0,8.3,2.0,
51661,1916,6,12,13.2,17.7,7.2,0.1,
51662,1916,6,13,13.5,17.3,9.5,2.4,
51663,1916,6,14,12.2,15.3,10.4,3.5,
51664,1916,6,15,11.2,13.4,10.1,7.6000000000000005,
51665,1916,6,16,10.1,12.5,8.3,0.1,
51666,1916,6,17,12.8,18.7,7.0,0.0,
51667,1916,6,18,15.9,19.9,6.3,0.0,
51668,1916,6,19,13.8,16.8,11.7,4.0,
51669,1916,6,20,13.2,17.1,9.7,0.0,
51670,1916,6,21,13.7,17.8,9.4,0.0,
51671,1916,6,22,16.1,20.8,9.1,0.0,
51672,1916,6,23,19.4,24.3,10.2,0.0,
51673,1916,6,24,20.4,26.5,14.5,1.2,
51674,1916,6,25,19.8,25.5,17.8,4.7,
51675,1916,6,26,18.5,23.4,14.4,8.700000000000001,
51676,1916,6,27,18.4,22.2,15.2,0.0,
51677,1916,6,28,16.2,24.3,12.9,29.6,
51678,1916,6,29,15.8,18.4,13.2,1.0,
51679,1916,6,30,18.1,21.7,12.7,0.0,
51680,1916,7,1,18.2,23.3,14.3,0.0,
51681,1916,7,2,20.2,25.3,9.8,0.0,
51682,1916,7,3,23.0,27.5,17.7,0.0,
51683,1916,7,4,24.4,29.7,18.0,27.7,
51684,1916,7,5,17.6,24.8,15.0,5.6000000000000005,
51685,1916,7,6,18.5,22.0,14.3,0.0,
51686,1916,7,7,19.2,23.2,13.5,0.5,
51687,1916,7,8,20.7,25.3,16.1,0.1,
51688,1916,7,9,20.0,23.1,16.9,2.3000000000000003,
51689,1916,7,10,20.4,24.0,14.9,3.8000000000000003,
51690,1916,7,11,18.3,23.4,15.3,0.0,
51691,1916,7,12,16.5,20.0,13.3,0.0,
51692,1916,7,13,16.7,21.3,10.5,0.7000000000000001,
51693,1916,7,14,19.1,24.2,13.8,0.2,
51694,1916,7,15,17.6,18.4,13.8,0.7000000000000001,
51695,1916,7,16,15.6,20.1,12.7,1.8,
51696,1916,7,17,15.9,19.4,12.7,3.7,
51697,1916,7,18,16.3,20.4,12.2,0.0,
